Time,Open,High,Low,Last,Change,%Chg,Volume
06/08/2018,7667.77,7696.52,7545.85,7649.52,-16.01,-0.21%,33683
06/07/2018,7618.95,7749.99,7616.92,7665.53,46.54,+0.61%,42205
06/06/2018,7633.77,7672.75,7496.16,7618.99,-14.78,-0.19%,46835
06/05/2018,7526.66,7659.36,7382,7633.77,107.15,+1.42%,49658
06/04/2018,7442.29,7766.59,7437.97,7526.62,84.33,+1.13%,46942
06/01/2018,7575.63,7587.45,7354.28,7442.29,-133.34,-1.76%,56545
05/31/2018,7342.78,7596.02,7331.24,7575.63,232.85,+3.17%,240944
05/30/2018,7500.51,7556.27,7284.51,7342.78,-156.43,-2.09%,59008
05/29/2018,7218.5,7521.8,7062.11,7499.21,280.71,+3.89%,77897
05/28/2018,7452.56,7617.29,7176.78,7218.5,-234.06,-3.14%,54720
05/25/2018,7545.82,7649.82,7342.58,7452.56,-93.26,-1.24%,75360
05/24/2018,7585.54,7726.88,7279.35,7545.82,-40.72,-0.54%,100358
05/23/2018,8115.37,8116.49,7461.8,7586.54,-528.83,-6.52%,113166
05/22/2018,8408.75,8421.52,8098.36,8115.37,-293.41,-3.49%,48938
05/21/2018,8227.02,8577.01,8148.65,8408.78,183.07,+2.23%,43370
05/18/2018,8205.78,8273.88,7932.61,8225.71,20.03,+0.24%,70525
05/17/2018,8294.27,8460.69,8138.46,8205.68,-88.59,-1.07%,57695
05/16/2018,8524.22,8547.77,8108.26,8294.27,-229.03,-2.69%,87133
05/15/2018,8815.96,8847.41,8446.55,8523.3,-292.66,-3.32%,83819
05/14/2018,8438.39,8883.95,8219.41,8815.96,375.69,+4.45%,88527
05/11/2018,9095.83,9133.32,8395.13,8440.27,-655.56,-7.21%,121139
05/10/2018,9252.13,9385.75,9059.23,9095.83,-156.51,-1.69%,58251
05/09/2018,9162.7,9364.65,8979.15,9252.34,89.64,+0.98%,61397
05/08/2018,9441.72,9459.93,9052.21,9162.7,-278.67,-2.95%,67411
05/07/2018,9691.77,9966.78,9191.74,9441.37,-249.14,-2.57%,64282
05/04/2018,9665.89,9808.99,9539.77,9690.51,24.62,+0.25%,69842
05/03/2018,9185.92,9750.03,9164.67,9665.89,479.97,+5.23%,85321
05/02/2018,9020.1,9189.12,8983.18,9185.92,165.82,+1.84%,48608
05/01/2018,9279.66,9285.3,8839.63,9020.1,-260.59,-2.81%,68413
04/30/2018,8981.53,9549.26,8887.67,9280.69,298.82,+3.33%,53695
04/27/2018,9126.45,9379.01,8974.44,8981.87,-144.58,-1.58%,78958
04/26/2018,9076.13,9175.76,8664.14,9126.45,48.77,+0.54%,106155
04/25/2018,9453.8,9758.9,8754.1,9077.68,-376.12,-3.98%,180685
04/24/2018,8936.56,9464.1,8916.64,9453.8,517.19,+5.79%,107433
04/23/2018,8523.97,9036.94,8512.91,8936.61,413.88,+4.86%,60878
04/20/2018,8236.81,8566.87,8225.8,8522.73,285.92,+3.47%,83967
04/19/2018,8190.49,8296.97,8109.81,8236.81,46.93,+0.57%,66769
04/18/2018,7921.7,8226.29,7868.8,8189.88,268.18,+3.39%,65815
04/17/2018,7989,8167.16,7839.37,7921.7,-67.21,-0.84%,65404
04/16/2018,7914.53,8417.99,7816.99,7988.91,74.38,+0.94%,83046
04/13/2018,7732.48,8232.09,7711.14,7914.53,181.61,+2.35%,137809
04/12/2018,6891.17,8064.04,6784.59,7732.92,841.75,+12.21%,174456
04/11/2018,6845.4,6980.41,6789.1,6891.17,45.77,+0.67%,59258
04/10/2018,6667.42,6867.79,6659.7,6845.4,177.98,+2.67%,53721
04/09/2018,6599.86,7184.55,6535.12,6667.42,68.74,+1.04%,125241
04/06/2018,6750.58,6849.8,6560.42,6598.68,-151.9,-2.25%,84434
04/05/2018,6836.74,6928.19,6590.54,6750.58,-86.16,-1.26%,105007
04/04/2018,7409.51,7442.51,6751.15,6836.74,-572.78,-7.73%,111693
04/03/2018,6933.58,7521.23,6926.58,7409.52,475.94,+6.86%,116461
04/02/2018,6854,7218.92,6451.17,6933.58,79.58,+1.16%,94098
03/30/2018,7130.79,7325.23,6584.86,6854,-276.79,-3.88%,254620
03/29/2018,7908.79,8007.14,7122.12,7130.79,-778,-9.84%,126914
03/28/2018,7991.95,8111.9,7742.84,7908.79,-85.33,-1.07%,78686
03/27/2018,7895.77,8252.1,7755.18,7994.12,96.36,+1.22%,114898
03/26/2018,8616.1,9005.83,7871.84,7897.76,-720.9,-8.36%,114030
03/23/2018,8599.7,8766.41,8300.94,8618.66,19.33,+0.22%,99051
03/22/2018,8885.57,9091.4,8482.49,8599.33,-286.24,-3.22%,106286
03/21/2018,8917.49,9168.65,8776.59,8885.57,-31.92,-0.36%,101789
03/20/2018,8422.27,9030.74,8336.15,8917.49,495.22,+5.88%,120979
03/19/2018,8526.98,8687.47,7310.07,8422.27,-104.71,-1.23%,183970
03/16/2018,8260.13,8592.21,7939.9,8526.98,263.33,+3.19%,117821
03/15/2018,8299.89,8299.89,7682.87,8263.65,-36.24,-0.44%,191935
03/14/2018,9059.9,9362.36,8232.39,8299.89,-759.14,-8.38%,137682
03/13/2018,9009.51,9478.75,8853.87,9059.03,49.41,+0.55%,127785
03/12/2018,9000.72,9892.5,8492.1,9009.62,2.96,+0.03%,139120
03/09/2018,9331.88,9410.02,8398.34,9006.66,-327.18,-3.51%,207046
03/08/2018,9945.97,10112.05,9121.64,9333.84,-612.34,-6.16%,148807
03/07/2018,10784.25,10906.03,9490.07,9946.18,-840.86,-7.80%,160980
03/06/2018,11572.24,11611.41,10583.26,10787.04,-782.94,-6.77%,100646
03/05/2018,11038.42,11680.88,10976.59,11569.98,531.88,+4.82%,66527
03/02/2018,10940.76,11179.62,10792.37,11038.1,97.41,+0.89%,74022
03/01/2018,10542.55,11082.41,10243.43,10940.69,398.14,+3.78%,83660
02/28/2018,10762.88,11054.72,10403.42,10542.55,-220.94,-2.05%,94657
02/27/2018,10380.21,10868.89,10146.96,10763.49,382.84,+3.69%,91294
02/26/2018,9414.71,10443.95,9392.75,10380.65,333.85,+3.32%,106729
02/23/2018,9909.07,10397.18,9589.65,10046.8,137.74,+1.39%,132563
02/22/2018,10289.33,10924.84,9740.94,9909.06,-372.57,-3.62%,161951
02/21/2018,11697.85,11770.87,10233.92,10281.63,-1417.23,-12.11%,189538
02/20/2018,11090.43,11747.39,11059.42,11698.86,515.6,+4.61%,109201
02/19/2018,10080.9,11274.74,10051.28,11183.26,1101.35,+10.92%,96484
02/16/2018,9875.07,10288.97,9709.58,10081.91,206.84,+2.09%,99886
02/15/2018,9285.3,10209.42,9244.2,9875.07,589.77,+6.35%,152167
02/14/2018,8557.22,9366.74,8484.84,9285.3,727.46,+8.50%,115581
02/13/2018,8836.26,8984.24,8368.83,8557.84,-277.81,-3.14%,94185
02/12/2018,8550.05,9071.5,7854.06,8835.65,285.71,+3.34%,108456
02/09/2018,8194.52,8730.4,7769.68,8549.94,361.94,+4.42%,150256
02/08/2018,8090.93,8635.78,7545.99,8188,94.42,+1.17%,187035
02/07/2018,7780.33,8565.12,7204.75,8093.58,319.77,+4.11%,234780
02/06/2018,7142.41,7925.94,5963.26,7773.81,609.09,+8.50%,450791
02/05/2018,8590.54,9478,6614.64,7164.72,-1430.31,-16.64%,288350
02/02/2018,9193.57,9229.88,7773.81,8595.03,-597.53,-6.50%,281872
02/01/2018,10023.61,10235.03,8682.37,9192.56,-829.95,-8.28%,187453
01/31/2018,10169.79,10342.55,9677.61,10022.51,-139.35,-1.37%,112511
01/30/2018,11260.43,11260.43,9839.48,10161.86,-1099.15,-9.76%,141041
01/29/2018,10880.71,11815.61,10768.71,11261.01,380.31,+3.50%,66202
01/26/2018,11251.25,11618.37,10307.56,10880.7,-369.15,-3.28%,119223
01/25/2018,11219.37,11706.77,10893.42,11249.85,30.27,+0.27%,80638
01/24/2018,10996.55,11486,10479.29,11219.58,223.04,+2.03%,100414
01/23/2018,10337.14,11371.52,9950.56,10996.54,659.4,+6.38%,142293
01/22/2018,11325.75,12998.57,10038.68,10337.14,-989.08,-8.73%,130198
01/19/2018,11503.81,11938.8,10878.47,11326.22,-177.6,-1.54%,118238
01/18/2018,11362.22,12038.55,10629.19,11503.82,141.88,+1.25%,189723
01/17/2018,10635.83,11770.4,9198.75,11361.94,726.11,+6.83%,312722
01/16/2018,13909.21,13909.21,10326.14,10635.83,-3271.51,-23.52%,250044
01/15/2018,13723.1,14557.96,13008.71,13907.34,184.25,+1.34%,66741
01/12/2018,13472.77,14092.61,12825.79,13723.09,250.32,+1.86%,92153
01/11/2018,14489.55,14947.44,12751.14,13472.77,-1021.13,-7.05%,140914
01/10/2018,14543.41,14698.51,13431.63,14493.9,-49.06,-0.34%,121729
01/09/2018,14927.29,15358.82,14164.89,14542.96,-375.64,-2.52%,86955
01/08/2018,16645.19,17224.62,13893.25,14918.6,-2033.28,-11.99%,119439
01/05/2018,14922.65,16976.44,14858.21,16951.88,2029.23,+13.60%,53633
01/04/2018,15082.82,15409.86,14257,14922.65,-160.17,-1.06%,102468
01/03/2018,14728.56,15411.93,14608.7,15082.82,326.19,+2.21%,46772
01/02/2018,13584.12,15221.94,13029.23,14756.63,1172.49,+8.63%,109392
01/01/2018,13576.13,14236.98,12044.87,13584.14,-908.71,-6.27%,29910
12/29/2017,13913.08,15028.57,13879.44,14492.85,586.6,+4.22%,95509
12/28/2017,15188.78,15487.36,13533.5,13906.25,-1282.53,-8.44%,144535
12/27/2017,15920.19,16491.9,14593.03,15188.78,-727.14,-4.57%,113779
12/26/2017,13971.38,16104.85,13586.9,15915.92,1945.55,+13.93%,54104
12/25/2017,13874.77,16033.92,12488.69,13970.37,-1015.5,-6.78%,39730
12/22/2017,15603.09,15823.98,10934.36,14985.87,-617.64,-3.96%,219521
12/21/2017,16229.57,17306.46,14996.99,15603.51,-632.15,-3.89%,145659
12/20/2017,16977.02,17794.51,15855.23,16235.66,-741.34,-4.37%,183479
12/19/2017,18700.17,19308.63,16813.1,16977,-1722.82,-9.21%,131365
12/18/2017,17597.93,19862,17597.22,18699.82,1114.91,+6.34%,125859
12/15/2017,16446.68,17948.97,16404.42,17584.91,1138.23,+6.92%,134764
12/14/2017,16695.39,17003.5,16075.46,16446.68,-248.71,-1.49%,101496
12/13/2017,17242.16,17451.11,15709.8,16695.39,-546.77,-3.17%,141618
12/12/2017,17192.2,17623.81,16271.3,17242.16,49.96,+0.29%,130392
12/11/2017,15288.25,17399.19,13054.46,17192.2,1265.55,+7.95%,186148
12/08/2017,16165.85,17287.65,13984.26,15926.65,-239.2,-1.48%,314478
12/07/2017,13227.41,16411.3,13226.93,16165.85,2938.44,+22.21%,317001
12/06/2017,11755.85,13227.41,11634.46,13227.41,1471.56,+12.52%,171267
12/05/2017,11469.23,11844.89,11417.29,11755.85,286.62,+2.50%,98039
12/04/2017,10905.74,11839.73,10445.91,11469.23,649.11,+6.00%,147815
12/01/2017,9671.85,10943.5,9421.76,10820.12,1142.65,+11.81%,174448
11/30/2017,10159.8,10628.72,8951.95,9677.47,-481.99,-4.74%,261219
11/29/2017,9937.51,10932.28,9185.5,10159.46,221.95,+2.23%,332437
11/28/2017,9643.04,9968.51,9586.73,9937.51,294.47,+3.05%,98990
11/27/2017,8227.83,9732.79,8222.25,9643.04,1394.63,+16.91%,131543
11/24/2017,8168.2,8333.71,7890.98,8248.41,80.26,+0.98%,88436
11/23/2017,8204.26,8278.34,8089.35,8168.15,-36.11,-0.44%,60615
11/22/2017,8144.43,8305,7984.61,8204.26,59.83,+0.73%,70452
11/21/2017,8265.47,8370.71,7808.81,8144.43,-121.04,-1.46%,139848
11/20/2017,7691.21,8280.46,7594.18,8265.47,534.72,+6.92%,78397
11/17/2017,7895.86,8011.19,7522.16,7730.75,-165.01,-2.09%,149093
11/16/2017,7291.96,7902.76,7109.47,7895.76,603.8,+8.28%,151236
11/15/2017,6587.69,7326.18,6543.04,7291.96,704.27,+10.69%,148328
11/14/2017,6451.83,6714.59,6398.02,6587.69,135.86,+2.11%,109727
11/13/2017,6662.39,6743.04,5494.37,6451.83,-150.11,-2.27%,252183
11/10/2017,7112.59,7322.53,6409.68,6601.94,-510.32,-7.18%,200100
11/09/2017,7247.06,7473.13,7047.92,7112.26,-134.8,-1.86%,111831
11/08/2017,7072.92,7853.12,7048.51,7247.06,174.14,+2.46%,110798
11/07/2017,7125.84,7222.27,6945.27,7072.92,-50.66,-0.71%,52335
11/06/2017,7230.11,7605.75,6945.62,7123.58,-31.97,-0.45%,75671
11/03/2017,7047.16,7446.53,6938.65,7155.55,108.39,+1.54%,138843
11/02/2017,6567.7,7166.24,6566.54,7047.16,479.46,+7.30%,205916
11/01/2017,6373.7,6625.85,6357.3,6567.7,194,+3.04%,110431
10/31/2017,6104.54,6411.28,6086.54,6373.7,269.16,+4.41%,82127
10/30/2017,5744.39,6301,5660.08,6104.54,347.35,+6.03%,82614
10/27/2017,5845.66,5999.33,5691.29,5757.19,-88.47,-1.51%,83821
10/26/2017,5671.38,5971.3,5636.29,5845.66,174.28,+3.07%,90065
10/25/2017,5585.2,5680.93,5375.39,5671.38,86.18,+1.54%,108786
10/24/2017,5913.82,5933.35,5542.79,5585.2,-328.62,-5.56%,133384
10/23/2017,6045.8,6184.7,5654.92,5913.82,-38.29,-0.64%,121614
10/20/2017,5703.87,6075.1,5611.23,5952.11,248.24,+4.35%,121645
10/19/2017,5506.65,5734.54,5481.82,5703.87,197.22,+3.58%,85165
10/18/2017,5573.78,5607.98,5112.56,5506.65,-66.68,-1.20%,137791
10/17/2017,5708.32,5798.53,5518.82,5573.33,-157.77,-2.75%,75754
10/16/2017,5648.51,5861.15,5447.49,5731.1,173.58,+3.12%,80158
10/13/2017,5318.99,5860.08,5279.16,5557.52,238.22,+4.48%,210617
10/12/2017,4828.38,5403.51,4790.75,5319.3,490.92,+10.17%,156281
10/11/2017,4884.58,4888.46,4716.82,4828.38,-56.2,-1.15%,79776
10/10/2017,4843.6,4928.46,4746.52,4884.58,40.62,+0.84%,83526
10/09/2017,4374.7,4872.17,4319.56,4843.96,503.39,+11.60%,98696
10/06/2017,4347.56,4417.17,4297.73,4340.57,-6.99,-0.16%,57076
10/05/2017,4199.6,4352.05,4140.96,4347.56,147.96,+3.52%,56972
10/04/2017,4282.58,4347.74,4180.05,4199.6,-82.98,-1.94%,58296
10/03/2017,4399.65,4430.47,4229.43,4282.58,-117.07,-2.66%,74180
10/02/2017,4180.01,4473.94,4157.21,4399.65,219.64,+5.25%,72735
09/29/2017,4170.27,4232.61,4024.13,4180.01,9.74,+0.23%,92934
09/28/2017,4161.2,4269.99,4123.54,4170.27,9.07,+0.22%,96778
09/27/2017,3913.24,4193.3,3876.79,4161.2,247.96,+6.34%,100446
09/26/2017,3935.63,3974.69,3851.31,3913.24,-22.39,-0.57%,60435
09/25/2017,3624.59,3962.25,3624.53,3935.63,315.25,+8.71%,89615
09/22/2017,3747.62,3747.62,3509.37,3620.38,-165.86,-4.38%,110116
09/21/2017,3903.74,3903.74,3571.51,3786.24,-153.28,-3.89%,135448
09/20/2017,3961.93,4041.57,3836.56,3939.52,-22.41,-0.57%,78755
09/19/2017,3946.48,4112.56,3846.91,3961.93,15.45,+0.39%,116041
09/18/2017,3689.05,4112.85,3689.05,3946.48,529.48,+15.50%,80014
09/15/2017,3625,3824.76,2966.34,3417,-208,-5.74%,271417
09/14/2017,3921.94,3921.94,3217.87,3625,-305.98,-7.78%,186142
09/13/2017,4167.3,4167.3,3746.65,3930.98,-323.51,-7.60%,120276
09/12/2017,4219.32,4374.43,4083.74,4254.49,35.17,+0.83%,61966
09/11/2017,4208.36,4365.25,4117.31,4219.32,-264.82,-5.91%,51698
09/08/2017,4589.06,4677.28,4130.25,4484.14,-104.92,-2.29%,112851
09/07/2017,4545.39,4675.71,4485.88,4589.06,43.67,+0.96%,42943
09/06/2017,4404.37,4647.44,4404.37,4545.39,266.6,+6.23%,69617
09/05/2017,4382.86,4490.31,4042.64,4278.79,-104.07,-2.37%,95004
09/04/2017,4591.02,4615.56,4110.64,4382.86,-417.88,-8.70%,116549
09/01/2017,4695.12,4923.36,4695.12,4800.74,129.63,+2.78%,63168
08/31/2017,4577.26,4762.2,4575.84,4671.11,93.85,+2.05%,44575
08/30/2017,4491.24,4633.69,4491.24,4577.26,111.56,+2.50%,43432
08/29/2017,4345.68,4637.05,4345.68,4465.7,156.86,+3.64%,58674
08/28/2017,4344.4,4394.52,4190.84,4308.84,-51.03,-1.17%,46671
08/25/2017,4286.81,4450.77,4286.81,4359.87,164.26,+3.92%,37692
08/24/2017,4148.95,4353.85,4109.33,4195.61,46.66,+1.12%,47009
08/23/2017,4062.28,4247.92,4062.28,4148.95,223.46,+5.69%,60951
08/22/2017,4028.13,4105.43,3723.11,3925.49,-102.64,-2.55%,105451
08/21/2017,4076.56,4076.56,3986.25,4028.13,-199.81,-4.73%,60519
08/18/2017,4330.59,4330.59,4001.65,4227.94,-121.74,-2.80%,89198
08/17/2017,4256.5,4459.22,4256.5,4349.68,176.71,+4.23%,77189
08/16/2017,4178.62,4357.06,3990.17,4172.97,-5.65,-0.14%,55795
08/15/2017,4173.75,4410,3901.31,4178.62,4.87,+0.12%,102270
08/14/2017,4034.29,4296.59,4023.78,4173.75,661.87,+18.85%,67184
08/11/2017,3422.32,3662.78,3422.32,3511.88,115.68,+3.41%,49790
08/10/2017,3346.88,3440.98,3331.05,3396.2,49.32,+1.47%,34583
08/09/2017,3413.9,3413.9,3263.18,3346.88,-73.67,-2.15%,50369
08/08/2017,3363.04,3475.64,3363.04,3420.55,114.65,+3.47%,56388
08/07/2017,3227.5,3390.23,3209.55,3305.9,479.01,+16.94%,44338
08/04/2017,2775.43,2867.96,2775.43,2826.89,84.29,+3.07%,30719
08/03/2017,2714.09,2790.25,2709.41,2742.6,28.51,+1.05%,34896
08/02/2017,2745.76,2745.76,2672.01,2714.09,-69.98,-2.51%,34903
08/01/2017,2772.74,2902.53,2702.61,2784.07,11.33,+0.41%,46442
07/31/2017,2712.09,2875.49,2712.09,2772.74,31.91,+1.16%,41148
07/28/2017,2672.44,2795.88,2672.44,2740.83,171.26,+6.66%,54543
07/27/2017,2530.3,2668.78,2530.3,2569.57,70.52,+2.82%,41331
07/26/2017,2589.13,2589.13,2434.24,2499.05,-123.57,-4.71%,58291
07/25/2017,2755.52,2766.26,2469.42,2622.62,-132.9,-4.82%,81261
07/24/2017,2773.24,2783.58,2732.61,2755.52,35.17,+1.29%,39955
07/21/2017,2628.83,2780.42,2628.83,2720.35,233.48,+9.39%,82149
07/20/2017,2308.37,2831.57,2274.99,2486.87,178.5,+7.73%,142123
07/19/2017,2269.79,2375.98,2240.56,2308.37,38.58,+1.70%,76454
07/18/2017,2166.98,2365.66,2166.98,2269.79,218.97,+10.68%,95710
07/17/2017,1933.12,2207.13,1919.83,2050.82,-223.75,-9.84%,91201
07/14/2017,2345.4,2345.4,2166.67,2274.57,-90.05,-3.81%,58105
07/13/2017,2338.33,2410.15,2324.81,2364.62,26.29,+1.12%,42401
07/12/2017,2340,2396.12,2260.73,2338.33,-1.67,-0.07%,54268
07/11/2017,2380.77,2380.77,2287.12,2340,-112.26,-4.58%,69692
07/10/2017,2517.16,2517.16,2315.04,2452.26,-89.88,-3.54%,67431
07/07/2017,2594.21,2604.82,2482.2,2542.14,-52.07,-2.01%,45717
07/06/2017,2581.43,2607.04,2581.43,2594.21,25.11,+0.98%,29615
07/05/2017,2592.41,2613.77,2538.04,2569.1,-23.31,-0.90%,32012
07/04/2017,2554.31,2629.02,2554.31,2592.41,75.5,+3.00%,32843
07/03/2017,2478.98,2565.18,2478.98,2516.91,4.19,+0.17%,35924
06/30/2017,2542.44,2542.44,2450.02,2512.72,-38.76,-1.52%,40312
06/29/2017,2527.85,2577.97,2520.02,2551.48,23.63,+0.93%,28368
06/28/2017,2479.14,2582.21,2479.14,2527.85,125.79,+5.24%,57436
06/27/2017,2456.39,2516.24,2315.73,2402.06,-54.33,-2.21%,79801
06/26/2017,2539.67,2539.67,2325.89,2456.39,-249.32,-9.21%,80021
06/23/2017,2685.52,2721.63,2685.52,2705.71,34.17,+1.28%,30779
06/22/2017,2696.38,2718.48,2620.62,2671.54,-24.84,-0.92%,43226
06/21/2017,2649.36,2757.25,2614.64,2696.38,47.02,+1.77%,61390
06/20/2017,2591.79,2753.53,2591.79,2649.36,100.06,+3.92%,60566
06/19/2017,2558.66,2583.67,2500.66,2549.3,98.83,+4.03%,46326
06/16/2017,2364.03,2504.28,2341.8,2450.47,86.44,+3.66%,62091
06/15/2017,2497.86,2497.86,2211.67,2364.03,-296.57,-11.15%,139708
06/14/2017,2710.03,2781.69,2419.49,2660.6,-49.43,-1.82%,97379
06/13/2017,2755.07,2755.07,2662.25,2710.03,-89.41,-3.19%,64562
06/12/2017,2900.01,2964.37,2561.72,2799.44,-12.49,-0.44%,119667
06/09/2017,2788.28,2838.14,2788.28,2811.93,68.05,+2.48%,36482
06/08/2017,2791.58,2791.58,2660.87,2743.88,-61.21,-2.18%,49810
06/07/2017,2822.52,2851.71,2663.48,2805.09,-17.43,-0.62%,60859
06/06/2017,2713.25,2909.09,2713.25,2822.52,229.51,+8.85%,98975
06/05/2017,2526.31,2676.36,2526.31,2593.01,175.43,+7.26%,50050
06/02/2017,2387.53,2468.64,2383.59,2417.58,30.05,+1.26%,49015
06/01/2017,2308.68,2447.58,2308.68,2387.53,142.8,+6.36%,75699
05/31/2017,2262.83,2318.32,2185.88,2244.73,-18.1,-0.80%,72633
05/30/2017,2229.19,2310.17,2174.15,2262.83,33.64,+1.51%,69896
05/29/2017,2178.87,2317.65,2140.6,2229.19,-167.78,-7.00%,49445
05/26/2017,2567.2,2567.2,2171.83,2396.97,-170.3,-6.63%,117453
05/25/2017,2358.96,2736.52,2354.92,2567.27,208.31,+8.83%,150302
05/24/2017,2272.69,2456.86,2272.69,2358.96,159.43,+7.25%,87416
05/23/2017,2136.02,2250.26,2132.67,2199.53,63.51,+2.97%,66107
05/22/2017,2037.02,2230.92,2032.11,2136.02,213.84,+11.12%,88774
05/19/2017,1882.11,1959.42,1882.11,1922.18,91.65,+5.01%,59802
05/18/2017,1798.91,1880.27,1798.91,1830.53,34.76,+1.94%,47040
05/17/2017,1736.92,1827.27,1736.92,1795.77,69.31,+4.01%,62108
05/16/2017,1737.21,1753.94,1698.72,1726.46,-10.75,-0.62%,54800
05/15/2017,1779.79,1779.79,1701.44,1737.21,-33.23,-1.88%,51814
05/12/2017,1825.4,1829.71,1690.62,1770.44,-54.96,-3.01%,70755
05/11/2017,1756.35,1868.91,1756.35,1825.4,84.43,+4.85%,69571
05/10/2017,1709.31,1788.76,1697.58,1740.97,31.66,+1.85%,54910
05/09/2017,1657.05,1751.91,1657.05,1709.31,100.83,+6.27%,74910
05/08/2017,1567.23,1660.89,1567.23,1608.48,53.98,+3.47%,68487
05/05/2017,1541.9,1584.73,1516.93,1554.5,12.6,+0.82%,64244
05/04/2017,1493.32,1608.58,1493.32,1541.9,71.25,+4.84%,91650
05/03/2017,1443.43,1510.06,1443.43,1470.65,29.56,+2.05%,45855
05/02/2017,1414.32,1468.04,1414.32,1441.09,44.19,+3.16%,46006
05/01/2017,1359.77,1439.98,1359.77,1396.9,70.02,+5.28%,65675
04/28/2017,1313.57,1349.37,1306.08,1326.88,13.31,+1.01%,50245
04/27/2017,1289.77,1338.42,1289.77,1313.57,26.86,+2.09%,43814
04/26/2017,1272.22,1307.21,1272.22,1286.71,20.93,+1.65%,39056
04/25/2017,1253.3,1275.97,1253.3,1265.78,19.22,+1.54%,26731
04/24/2017,1240.38,1254.16,1240.38,1246.56,3.71,+0.30%,22091
04/21/2017,1238.18,1250.48,1238.18,1242.85,19.83,+1.62%,25626
04/20/2017,1211.97,1239.14,1211.97,1223.02,11.82,+0.98%,32070
04/19/2017,1226.71,1228.5,1198.48,1211.2,-15.51,-1.26%,29074
04/18/2017,1212.96,1235.6,1212.96,1226.71,32.6,+2.73%,44305
04/17/2017,1189.93,1211.5,1183.36,1194.11,6.98,+0.59%,38183
04/14/2017,1192.84,1195.62,1177.41,1187.13,-5.71,-0.48%,41167
04/13/2017,1220.78,1221.51,1167.32,1192.84,-27.94,-2.29%,53978
04/12/2017,1216.13,1226.59,1216.13,1220.78,5.09,+0.42%,36741
04/11/2017,1211.02,1229.01,1203.88,1215.69,4.67,+0.39%,34818
04/10/2017,1203.87,1216.6,1203.87,1211.02,20.63,+1.73%,35008
04/07/2017,1181.14,1199.21,1181.14,1190.39,23.85,+2.04%,49450
04/06/2017,1141.39,1196.86,1141.39,1166.54,37.13,+3.29%,76131
04/05/2017,1142.8,1142.8,1118.95,1129.41,-13.88,-1.21%,55172
04/04/2017,1135.18,1156.66,1128.11,1143.29,8.11,+0.71%,58271
04/03/2017,1114.33,1153.53,1114.33,1135.18,77.84,+7.36%,78429
03/31/2017,1042.76,1081.59,1042.76,1057.34,20.18,+1.95%,68626
03/30/2017,1036.02,1048.06,1028.34,1037.16,1.14,+0.11%,61180
03/29/2017,1044.25,1051.58,1016.02,1036.02,-8.23,-0.79%,61238
03/28/2017,1026.35,1062.72,1026.35,1044.25,42.54,+4.25%,69579
03/27/2017,973.31,1043.15,964.67,1001.71,3.02,+0.30%,77075
03/24/2017,1037.25,1037.25,939.6,998.69,-44.87,-4.30%,111944
03/23/2017,1055.67,1055.67,1027.24,1043.56,-18.06,-1.70%,48818
03/22/2017,1087.68,1115.2,1015.97,1061.62,-26.06,-2.40%,97908
03/21/2017,1050.51,1118.58,1050.51,1087.68,49.84,+4.80%,80643
03/20/2017,1020.78,1049.74,1020.78,1037.84,-93.33,-8.25%,54443
03/17/2017,1165.34,1165.34,1081.94,1131.17,-88.47,-7.25%,126813
03/16/2017,1250.5,1256.87,1148.91,1219.64,-30.86,-2.47%,114498
03/15/2017,1246.24,1257.24,1246.24,1250.5,9.93,+0.80%,40034
03/14/2017,1230.09,1251.82,1226.08,1240.57,10.48,+0.85%,43639
03/13/2017,1218.21,1238.51,1218.21,1230.09,28.23,+2.35%,54427
03/10/2017,1176.06,1268.45,1089.37,1201.86,25.8,+2.19%,224635
03/09/2017,1196.73,1200.74,1140.87,1176.06,-20.67,-1.73%,55480
03/08/2017,1238.83,1238.83,1152.54,1196.73,-57.01,-4.55%,98873
03/07/2017,1275.89,1278.68,1218.02,1253.74,-22.15,-1.74%,92765
03/06/2017,1270.69,1278.91,1270.69,1275.89,3.05,+0.24%,30316
03/03/2017,1259.46,1286.75,1259.46,1272.84,33.98,+2.74%,67836
03/02/2017,1218.55,1270.23,1218.55,1238.86,33.86,+2.81%,80734
03/01/2017,1192.12,1224.66,1187.99,1205,12.88,+1.08%,52349
02/28/2017,1184.47,1203.99,1184.39,1192.12,7.65,+0.65%,40142
02/27/2017,1177.08,1194.24,1177.08,1184.47,-0.54,-0.05%,33906
02/24/2017,1153.02,1209.96,1153.02,1185.01,39.43,+3.44%,99858
02/23/2017,1125.59,1186.13,1125.59,1145.58,25.21,+2.25%,66108
02/22/2017,1107.87,1137.08,1107.87,1120.37,20.06,+1.82%,48842
02/21/2017,1079.34,1125.54,1079.34,1100.31,44.01,+4.17%,61861
02/20/2017,1053.52,1074.81,1045.85,1056.3,9.19,+0.88%,32045
02/17/2017,1036.27,1059.55,1036.27,1047.11,21.67,+2.11%,44638
02/16/2017,1011.01,1038.01,1011.01,1025.44,17.03,+1.69%,40020
02/15/2017,1004.77,1011.53,1004.07,1008.41,3.64,+0.36%,22329
02/14/2017,996.31,1013.78,994.86,1004.77,8.46,+0.85%,37978
02/13/2017,1000.59,1004.3,987.54,996.31,20.52,+2.10%,29937
02/10/2017,997.98,997.98,961.73,975.79,-46.04,-4.51%,60935
